Time,BO1016_pressure,BO1017_pressure,BO1029_pressure,NB1017_pressure,WS8007_pressure,NMN BOO Pressure
09/07/2023 3:30,23.367,22.811,13.99,22.553,12.709,21.977
09/07/2023 3:45,23.524,22.96,14.013,22.772,12.686,22.133
09/07/2023 4:00,23.352,22.85,15.172,22.639,12.686,22.149
09/07/2023 4:15,23.234,22.764,14.828,22.537,12.678,21.726
09/07/2023 4:30,23.305,22.819,14.413,22.529,12.702,22.024
09/07/2023 4:45,23.164,22.545,15.251,22.341,12.725,22.243
09/07/2023 5:00,24.824,23.735,17.49,23.54,12.678,24.788
09/07/2023 5:15,24.385,22.772,16.934,22.576,12.702,25.078
09/07/2023 5:30,23.9,22.177,17.968,21.966,12.678,24.866
09/07/2023 5:45,22.467,20.462,17.592,20.18,12.702,25.407
09/07/2023 6:00,29.139,25.967,27.161,25.748,12.702,34.491
09/07/2023 6:15,28.285,24.949,26.958,24.761,12.702,33.3
09/07/2023 6:30,27.839,24.409,27.349,24.307,12.733,33.613
09/07/2023 6:45,27.776,24.346,28.148,24.143,12.717,35.234
09/07/2023 7:00,33.649,29.037,36.331,28.778,12.725,42.674
09/07/2023 7:15,33.579,29.131,35.987,28.841,12.764,42.165
09/07/2023 7:30,33.759,29.092,36.676,29.076,12.803,42.658
09/07/2023 7:45,33.743,29.233,36.629,29.099,12.788,42.948
09/07/2023 8:00,33.594,29.037,36.182,28.982,12.819,41.945
09/07/2023 8:15,33.727,29.139,36.386,29.005,12.835,42.987
09/07/2023 8:30,33.853,29.311,36.151,29.115,12.921,42.705
09/07/2023 8:45,33.908,29.35,36.269,29.209,12.976,42.548
09/07/2023 9:00,33.814,29.381,36.48,29.17,13.007,42.689
09/07/2023 9:15,33.978,29.311,36.073,29.256,13.046,42.408
09/07/2023 9:30,34.064,29.554,36.073,29.468,13.054,42.674
09/07/2023 9:45,33.696,29.264,36.464,29.068,13.093,42.227
09/07/2023 10:00,34.111,29.491,36.457,29.389,13.132,42.744
09/07/2023 10:15,34.291,29.906,36.331,29.836,13.156,42.595
09/07/2023 10:30,34.565,29.992,36.378,29.945,13.281,42.267
09/07/2023 10:45,34.62,30.063,36.143,29.898,13.226,41.953
09/07/2023 11:00,34.479,30.094,36.222,29.867,13.234,42.423
09/07/2023 11:15,34.558,30.172,36.128,30.039,13.156,42.016
09/07/2023 11:30,34.518,30.023,36.3,29.875,13.046,42.431
09/07/2023 11:45,34.652,30.329,36.519,30.039,13.031,42.823
09/07/2023 12:00,34.769,30.478,36.511,30.446,13.023,42.235
09/07/2023 12:15,34.933,30.666,36.504,30.478,13.078,42.729
09/07/2023 12:30,35.043,30.673,36.488,30.705,13.218,42.055
09/07/2023 12:45,35.286,31.112,36.48,31.12,13.281,42.799
09/07/2023 13:00,32.631,28.951,32.4,28.872,13.297,38.484
09/07/2023 13:15,33.085,29.374,32.361,29.28,13.312,38.844
09/07/2023 13:30,33.046,29.366,32.721,29.28,13.226,38.163
09/07/2023 13:45,33.234,29.514,32.745,29.428,13.148,38.469
09/07/2023 14:00,33.25,29.71,32.737,29.499,12.991,38.719
09/07/2023 14:15,33.352,29.718,32.58,29.616,12.937,38.978
09/07/2023 14:30,33.367,29.765,32.792,29.749,12.937,38.429
09/07/2023 14:45,33.422,29.836,32.51,29.687,13.031,38.884
09/07/2023 15:00,33.226,29.64,33.074,29.554,13.14,39.628
09/07/2023 15:15,33.195,29.671,32.048,29.468,13.164,38.547
09/07/2023 15:30,33.195,29.718,32.745,29.491,13.117,38.641
09/07/2023 15:45,33.117,29.468,32.901,29.28,13.101,38.891
09/07/2023 16:00,36.1,31.926,37.717,31.793,13.062,43.355
09/07/2023 16:15,36.335,32.028,37.2,31.95,13.015,43.504
09/07/2023 16:30,35.975,31.872,37.075,31.77,13.015,43.136
09/07/2023 16:45,35.748,31.253,37.514,31.284,13.046,42.877
09/07/2023 17:00,34.612,30.204,37.083,30.078,13.046,43.316
09/07/2023 17:15,34.37,29.789,37.208,29.695,12.999,43.841
09/07/2023 17:30,34.268,29.601,37.294,29.374,12.96,43.402
09/07/2023 17:45,34.088,29.319,37.247,29.123,12.944,43.222
09/07/2023 18:00,33.383,29.178,37.334,28.99,12.905,43.895
09/07/2023 18:15,33.438,29.178,37.404,29.115,12.913,43.057
09/07/2023 18:30,33.446,28.982,36.966,28.771,12.905,43.465
09/07/2023 18:45,33.391,28.888,37.514,28.724,12.866,43.214
09/07/2023 19:00,33.579,29.052,37.247,28.951,12.835,43.402
09/07/2023 19:15,33.602,28.802,37.404,28.739,12.85,42.501
09/07/2023 19:30,32.381,27.854,35.11,27.847,12.827,42.008
09/07/2023 19:45,32.6,28.105,35.149,27.964,12.796,41.014
09/07/2023 20:00,32.443,27.956,35.446,27.784,12.796,41.374
09/07/2023 20:15,32.349,27.87,35.509,27.729,12.796,41.084
09/07/2023 20:30,32.561,28.089,35.337,27.987,12.819,42.314
09/07/2023 20:45,32.866,28.418,35.407,28.262,12.788,41.75
09/07/2023 21:00,32.89,28.465,35.384,28.395,12.788,41.076
09/07/2023 21:15,33.132,28.763,35.008,28.598,12.788,41.17
09/07/2023 21:30,33.367,28.951,35.493,28.919,12.827,41.577
09/07/2023 21:45,33.72,29.334,35.415,29.107,12.78,41.217
09/07/2023 22:00,26.586,23.54,23.52,23.242,12.772,30.865
09/07/2023 22:15,26.915,23.821,24.953,23.735,12.772,31.382
09/07/2023 22:30,26.962,24.072,25.039,23.798,12.764,31.264
09/07/2023 22:45,27.322,24.346,24.311,24.205,12.764,32
09/07/2023 23:00,27.4,24.605,25.736,24.456,12.733,31.421
09/07/2023 23:15,27.878,25.035,24.71,24.886,12.756,31.296
09/07/2023 23:30,23.085,21.026,16.676,20.846,12.733,25.078
09/07/2023 23:45,23.493,21.59,16.981,21.394,12.725,25.015
09/08/2023 0:00,22.921,21.276,16.081,21.073,12.725,23.613
09/08/2023 0:15,21.785,20.274,14.413,20.078,12.749,22.314
09/08/2023 0:30,22.044,20.611,14.969,20.407,12.749,21.969
09/08/2023 0:45,22.263,20.838,14.749,20.666,12.749,22.047
09/08/2023 1:00,22.396,20.995,14.413,20.728,12.749,22.368
09/08/2023 1:15,22.608,21.3,15.063,21.042,12.741,22.486
09/08/2023 1:30,22.874,21.605,14.209,21.355,12.709,22.548
09/08/2023 1:45,23.172,21.942,14.162,21.762,12.709,22.157
09/08/2023 2:00,23.328,22.193,14.883,22.02,12.709,22.384
09/08/2023 2:15,23.602,22.561,14.233,22.349,12.709,22.227
09/08/2023 2:30,23.735,22.764,14.789,22.569,12.709,22.22
09/08/2023 2:45,23.845,22.89,14.28,22.639,12.741,22.408
09/08/2023 3:00,24.064,23.156,14.561,22.929,12.741,22.071
09/08/2023 3:15,24.197,23.258,15.157,23.046,12.709,22.165
09/08/2023 3:30,24.072,23.179,14.601,22.976,12.717,22.376
09/08/2023 3:45,23.908,23.312,14.24,23.172,12.741,22.517
09/08/2023 4:00,23.743,23.234,14.914,22.999,12.717,22.243
09/08/2023 4:15,23.806,23.179,14.648,22.976,12.741,22.361
09/08/2023 4:30,23.508,22.944,15.11,22.78,12.717,22.063
09/08/2023 4:45,23.344,22.694,14.671,22.553,12.709,22.431
09/08/2023 5:00,22.921,22.099,14.013,21.997,12.741,22.282
09/08/2023 5:15,24.675,23.132,17.013,22.937,12.741,24.819
09/08/2023 5:30,24.291,22.67,16.966,22.357,12.709,24.827
09/08/2023 5:45,23.281,21.284,17.78,21.081,12.741,25.086
09/08/2023 6:00,28.888,25.732,27.146,25.536,12.709,33.707
09/08/2023 6:15,27.964,24.636,26.582,24.495,12.709,32.971
09/08/2023 6:30,27.126,23.915,26.159,23.774,12.709,34.538
09/08/2023 6:45,26.922,23.453,26.856,23.305,12.749,32.486
09/08/2023 7:00,34.166,29.53,37.459,29.389,12.725,43.621
09/08/2023 7:15,33.062,28.739,35.603,28.512,12.796,41.906
09/08/2023 7:30,33.587,29.225,36.135,29.068,12.827,42.392
09/08/2023 7:45,33.587,29.092,36.535,28.857,12.827,42.627
09/08/2023 8:00,33.641,29.084,36.535,29.076,12.874,42.251
09/08/2023 8:15,33.798,29.342,36.057,29.201,12.89,42.392
09/08/2023 8:30,33.994,29.483,36.269,29.405,12.929,41.632
09/08/2023 8:45,34.111,29.648,36.284,29.491,12.944,42.079
09/08/2023 9:00,34.08,29.554,36.323,29.413,12.952,42.494
09/08/2023 9:15,34.15,29.765,36.41,29.616,13.038,42.165
09/08/2023 9:30,34.299,29.851,36.394,29.679,13.085,42.094
09/08/2023 9:45,34.377,29.937,36.488,29.851,13.07,42.361
09/08/2023 10:00,34.229,29.734,36.504,29.632,13.085,42.619
09/08/2023 10:15,34.291,29.883,36.3,29.695,13.101,42.016
09/08/2023 10:30,34.526,30.188,36.386,30.102,13.171,42.76
09/08/2023 10:45,34.503,30.149,36.425,30.094,13.234,42.423
09/08/2023 11:00,34.792,30.368,36.66,30.266,13.25,42.995
09/08/2023 11:15,34.785,30.462,36.629,30.352,13.195,42.165
09/08/2023 11:30,34.839,30.634,36.41,30.454,13.265,42.345
09/08/2023 11:45,34.996,30.611,36.433,30.431,13.375,42.455
09/08/2023 12:00,34.949,30.619,36.339,30.564,13.375,42.752
09/08/2023 12:15,35.02,30.807,36.19,30.658,13.422,42.65
09/08/2023 12:30,35.074,30.838,36.433,30.752,13.43,42.392
09/08/2023 12:45,35.427,31.229,36.433,31.3,13.453,42.423
09/08/2023 13:00,32.529,28.872,32.408,28.818,13.461,38.915
09/08/2023 13:15,32.897,29.272,32.839,29.084,13.477,38.359
09/08/2023 13:30,32.843,29.139,32.439,28.912,13.477,38.923
09/08/2023 13:45,32.702,29.021,32.244,29.045,13.344,38.899
09/08/2023 14:00,33.109,29.444,32.314,29.201,13.273,39.22
09/08/2023 14:15,33.172,29.561,32.619,29.389,13.187,38.766
09/08/2023 14:30,33.438,29.663,32.431,29.608,13.109,38.625
09/08/2023 14:45,33.195,29.53,32.784,29.421,13.117,38.821
09/08/2023 15:00,33.187,29.475,32.815,29.342,13.046,38.547
09/08/2023 15:15,33.109,29.593,32.345,29.428,13.054,38.602
09/08/2023 15:30,33.015,29.405,32.478,29.28,13.015,39.205
09/08/2023 15:45,32.89,29.233,32.322,29.092,12.968,39.142
09/08/2023 16:00,36.014,31.817,37.357,31.644,12.96,42.76
09/08/2023 16:15,35.38,31.261,36.276,31.222,12.921,42.447
09/08/2023 16:30,35.364,31.214,36.276,31.002,12.913,43.191
09/08/2023 16:45,34.871,30.611,36.699,30.376,12.874,42.11
09/08/2023 17:00,34.346,30,36.41,29.796,12.858,41.726
09/08/2023 17:15,33.767,29.287,36.081,29.295,12.803,42.408
09/08/2023 17:30,33.43,28.927,36.308,28.818,12.733,42.838
09/08/2023 17:45,33.375,28.778,36.19,28.794,12.686,42.016
09/08/2023 18:00,33.226,28.739,36.504,28.528,12.647,42.87
09/08/2023 18:15,33.195,28.645,36.214,28.645,12.631,42.306
09/08/2023 18:30,33.132,28.637,36.081,28.41,12.623,42.126
09/08/2023 18:45,33.336,28.896,36.386,28.645,12.616,42.611
09/08/2023 19:00,32.255,27.909,34.146,27.69,12.608,40.912
09/08/2023 19:15,32.114,27.807,34.389,27.682,12.6,41.029
09/08/2023 19:30,32.146,27.886,34.421,27.659,12.6,40.591
09/08/2023 19:45,32.318,28.066,34.366,27.753,12.592,40.841
09/08/2023 20:00,32.294,27.94,34.295,27.768,12.6,40.849
09/08/2023 20:15,32.2,28.066,34.146,27.87,12.6,40.849
09/08/2023 20:30,32.388,28.199,34.24,28.105,12.592,40.747
09/08/2023 20:45,32.537,28.371,34.358,28.246,12.6,40.325
09/08/2023 21:00,32.725,28.528,34.162,28.316,12.6,39.909
09/08/2023 21:15,33.07,28.974,34.475,28.7,12.6,39.346
09/08/2023 21:30,33.297,29.256,34.366,29.107,12.6,40.982
09/08/2023 21:45,33.446,29.374,34.366,29.24,12.608,40.317
09/08/2023 22:00,26.468,23.54,23.019,23.32,12.608,30.512
09/08/2023 22:15,26.609,23.774,23.316,23.571,12.639,30.747
09/08/2023 22:30,26.836,24.127,22.674,23.908,12.639,29.886
09/08/2023 22:45,27.291,24.565,24.131,24.417,12.639,30.927
09/08/2023 23:00,23.172,21.261,17.459,21.081,12.639,25.031
09/08/2023 23:15,23.336,21.363,17.827,21.104,12.639,25.078
09/08/2023 23:30,23.422,21.519,17.349,21.355,12.647,25.078
09/08/2023 23:45,23.461,21.543,18.101,21.323,12.616,25.281
09/09/2023 0:00,21.668,20.157,14.366,19.937,12.647,22.368
09/09/2023 0:15,21.872,20.407,14.327,20.18,12.647,22.47
09/09/2023 0:30,22.036,20.564,14.804,20.399,12.647,22.603
09/09/2023 0:45,22.216,20.767,14.076,20.54,12.616,21.985
09/09/2023 1:00,22.522,21.182,14.961,20.94,12.616,22.126
09/09/2023 1:15,22.984,21.754,15.243,21.527,12.639,22.039
09/09/2023 1:30,23.172,21.942,14.499,21.738,12.639,22.157
09/09/2023 1:45,23.25,22.146,14.742,21.981,12.631,22.431
09/09/2023 2:00,23.54,22.506,14.789,22.294,12.631,21.844
09/09/2023 2:15,23.649,22.694,14.483,22.49,12.6,21.679
09/09/2023 2:30,23.774,22.811,15.235,22.576,12.623,21.875
09/09/2023 2:45,23.845,22.96,14.695,22.788,12.6,22.055
09/09/2023 3:00,23.986,23.085,14.366,22.811,12.6,22.212
09/09/2023 3:15,24.041,23.14,14.264,23.007,12.6,21.812
09/09/2023 3:30,24.088,23.297,14.264,22.952,12.6,21.789
09/09/2023 3:45,23.743,23.375,14.17,23.101,12.6,21.883
09/09/2023 4:00,23.774,23.352,14.342,23.172,12.631,22.157
09/09/2023 4:15,23.892,23.328,14.655,23.156,12.631,21.781
09/09/2023 4:30,23.602,22.913,14.099,22.796,12.631,21.844
09/09/2023 4:45,23.438,22.874,13.966,22.866,12.631,22.079
09/09/2023 5:00,25.2,24.315,17.122,24.119,12.631,25.211
09/09/2023 5:15,25.09,23.673,17.78,23.524,12.631,24.968
09/09/2023 5:30,24.832,23.289,17.576,23.164,12.639,24.937
09/09/2023 5:45,24.362,22.67,17.467,22.467,12.662,24.937
09/09/2023 6:00,30.235,27.721,27.561,27.565,12.639,32.924
09/09/2023 6:15,29.538,26.797,26.558,26.766,12.67,32.713
09/09/2023 6:30,29.233,26.484,25.955,26.265,12.647,33.379
09/09/2023 6:45,28.81,25.928,26.84,25.811,12.655,33.629
09/09/2023 7:00,33.939,30.141,34.35,30.078,12.686,40.325
09/09/2023 7:15,33.657,29.718,34.178,29.569,12.702,40.317
09/09/2023 7:30,33.125,29.076,34.17,28.935,12.749,40.677
09/09/2023 7:45,32.694,28.403,34.264,28.269,12.764,40.497
09/09/2023 8:00,32.655,28.262,34.428,28.066,12.772,40.473
09/09/2023 8:15,32.443,28.277,34.209,28.011,12.819,40.826
09/09/2023 8:30,32.349,28.183,34.358,27.972,12.843,40.246
09/09/2023 8:45,32.482,28.215,34.162,27.933,12.897,40.865
09/09/2023 9:00,32.396,28.128,34.374,27.933,12.984,41.335
09/09/2023 9:15,32.443,28.128,34.53,27.987,12.984,41.155
09/09/2023 9:30,32.475,28.199,34.256,27.917,13.101,40.622
09/09/2023 9:45,32.24,27.987,34.366,27.956,13.148,40.497
09/09/2023 10:00,31.77,27.768,34.507,27.651,13.156,41.006
09/09/2023 10:15,32.232,27.847,34.405,27.612,13.164,40.638
09/09/2023 10:30,32.107,27.831,34.475,27.549,13.234,40.99
09/09/2023 10:45,32.404,28.058,34.632,27.862,13.187,41.092
09/09/2023 11:00,32.381,28.027,34.068,27.823,13.234,41.014
09/09/2023 11:15,32.522,28.403,34.068,28.113,13.234,40.685
09/09/2023 11:30,32.678,28.473,34.389,28.348,13.187,40.927
09/09/2023 11:45,32.709,28.489,34.499,28.395,13.125,40.442
09/09/2023 12:00,32.733,28.348,34.413,28.363,13.046,40.512
09/09/2023 12:15,33.023,28.794,34.726,28.645,12.999,39.949
09/09/2023 12:30,32.991,28.888,34.381,28.818,12.952,40.332
09/09/2023 12:45,33.203,29.06,34.601,28.919,12.897,40.693
09/09/2023 13:00,33.218,29.068,34.052,29.092,12.882,41.115
09/09/2023 13:15,31.347,27.455,31.437,27.377,12.835,37.725
09/09/2023 13:30,31.496,27.753,31.962,27.572,12.85,37.654
09/09/2023 13:45,31.582,27.909,31.139,27.753,12.819,37.701
09/09/2023 14:00,31.762,28.121,31.147,28.105,12.788,37.834
09/09/2023 14:15,31.903,28.207,31.547,28.058,12.819,37.74
09/09/2023 14:30,31.872,28.144,31.265,28.058,12.882,37.67
09/09/2023 14:45,31.911,28.254,31.257,28.089,12.937,38.046
09/09/2023 15:00,31.691,28.027,31.1,27.901,12.937,37.764
09/09/2023 15:15,31.652,28.003,31.93,27.831,12.921,37.991
09/09/2023 15:30,31.558,27.878,31.547,27.729,12.897,38.257
09/09/2023 15:45,31.496,27.847,31.186,27.643,12.937,37.74
09/09/2023 16:00,34.659,30.376,36.308,30.36,12.937,42.674
09/09/2023 16:15,34.526,30.141,36.3,29.977,12.897,42.423
09/09/2023 16:30,34.307,29.93,36.37,29.82,12.89,42.729
09/09/2023 16:45,33.845,29.295,36.143,29.146,12.866,41.609
09/09/2023 17:00,33.399,28.982,36.629,28.802,12.835,43.167
09/09/2023 17:15,33.399,28.888,36.449,28.661,12.827,42.415
09/09/2023 17:30,33.352,28.825,36.12,28.778,12.85,42.227
09/09/2023 17:45,33.281,28.677,35.987,28.567,12.811,42.729
09/09/2023 18:00,33.179,28.653,36.214,28.504,12.717,42.071
09/09/2023 18:15,33.344,28.786,36.566,28.567,12.67,42.071
09/09/2023 18:30,33.172,28.395,36.206,28.183,12.686,42.948
09/09/2023 18:45,32.905,28.293,36.135,28.238,12.655,42.368
09/09/2023 19:00,31.973,27.69,34.585,27.612,12.655,41.123
09/09/2023 19:15,31.958,27.69,34.334,27.424,12.678,40.693
09/09/2023 19:30,31.966,27.643,34.092,27.478,12.678,41.186
09/09/2023 19:45,32.224,28.027,34.029,27.948,12.686,41.053
09/09/2023 20:00,32.506,28.309,34.295,28.23,12.623,40.575
09/09/2023 20:15,32.694,28.512,33.951,28.332,12.616,40.544
09/09/2023 20:30,32.819,28.63,34.139,28.489,12.67,40.912
09/09/2023 20:45,33.164,29.037,34.084,28.88,12.67,39.956
09/09/2023 21:00,33.289,29.186,34.068,29.06,12.631,40.278
09/09/2023 21:15,33.258,29.217,34.28,29.154,12.631,40.356
09/09/2023 21:30,33.5,29.421,34.577,29.319,12.631,40.207
09/09/2023 21:45,33.72,29.679,33.974,29.514,12.631,40.888
09/09/2023 22:00,26.468,23.602,23.152,23.438,12.631,30.426
09/09/2023 22:15,26.695,23.892,23.99,23.696,12.631,30.606
09/09/2023 22:30,26.852,24.096,23.285,23.923,12.639,30.857
09/09/2023 22:45,27.15,24.432,24.115,24.354,12.639,30.512
09/09/2023 23:00,22.882,20.76,17.255,20.54,12.639,24.882
09/09/2023 23:15,23.234,21.214,17.193,21.049,12.639,24.976
09/09/2023 23:30,23.399,21.425,16.919,21.3,12.662,24.718
09/09/2023 23:45,23.641,21.762,18.438,21.582,12.639,24.96
09/10/2023 0:00,21.809,20.29,14.217,20.117,12.639,22.008
09/10/2023 0:15,21.973,20.415,14.381,20.266,12.662,22.29
09/10/2023 0:30,22.052,20.595,14.131,20.384,12.662,22.157
09/10/2023 0:45,22.263,20.877,14.311,20.697,12.662,22.823
09/10/2023 1:00,22.357,20.955,14.859,20.799,12.67,22.173
09/10/2023 1:15,22.365,20.995,14.045,20.807,12.67,22.196
09/10/2023 1:30,22.764,21.488,14.546,21.316,12.647,21.93
09/10/2023 1:45,23.046,21.778,14.334,21.605,12.647,22.086
09/10/2023 2:00,23.179,21.966,14.734,21.778,12.616,22.721
09/10/2023 2:15,23.203,22.122,14.546,21.926,12.647,22.235
09/10/2023 2:30,23.422,22.349,14.436,22.185,12.616,21.961
09/10/2023 2:45,23.634,22.553,14.507,22.404,12.647,22.4
09/10/2023 3:00,23.681,22.764,14.757,22.569,12.647,22.478
09/10/2023 3:15,23.704,22.764,13.841,22.514,12.647,22.173
09/10/2023 3:30,23.79,22.835,14.374,22.663,12.647,22.423
09/10/2023 3:45,23.594,22.631,14.867,22.443,12.647,22.235
09/10/2023 4:00,23.9,22.937,14.499,22.756,12.647,21.977
09/10/2023 4:15,23.9,23.015,14.742,22.858,12.647,21.899
09/10/2023 4:30,23.868,22.89,15.023,22.686,12.647,22.22
09/10/2023 4:45,23.649,22.709,15.141,22.584,12.623,22.314
09/10/2023 5:00,25.717,24.377,17.522,24.237,12.647,25.211
09/10/2023 5:15,25.356,23.978,17.529,23.774,12.647,25.133
09/10/2023 5:30,25.145,23.673,16.637,23.485,12.647,25.187
09/10/2023 5:45,24.714,22.89,17.89,22.749,12.647,25.234
09/10/2023 6:00,30.791,28.121,26.3,28.019,12.647,33.386
09/10/2023 6:15,30.172,27.525,27.169,27.338,12.647,32.627
09/10/2023 6:30,29.444,26.789,25.556,26.562,12.655,33.104
09/10/2023 6:45,28.959,26.038,26.887,25.904,12.686,33.582
09/10/2023 7:00,33.931,30.055,34.374,29.922,12.733,40.262
09/10/2023 7:15,33.681,29.734,34.162,29.546,12.756,40.113
09/10/2023 7:30,33.038,29.475,34.452,29.201,12.803,40.982
09/10/2023 7:45,32.827,29.005,34.389,28.896,12.819,41.272
09/10/2023 8:00,32.686,28.904,34.413,28.81,12.905,40.246
09/10/2023 8:15,32.835,28.724,34.405,28.63,12.929,40.544
09/10/2023 8:30,32.952,28.724,34.726,28.637,12.976,40.888
09/10/2023 8:45,32.702,28.418,34.193,28.301,13.023,40.387
09/10/2023 9:00,32.388,28.128,34.421,27.995,13.07,40.097
09/10/2023 9:15,32.341,28.058,34.358,28.011,13.078,40.614
09/10/2023 9:30,32.31,27.98,34.303,27.886,13.125,40.16
09/10/2023 9:45,32.522,28.034,34.139,27.964,13.132,40.473
09/10/2023 10:00,32.349,28.089,34.201,27.933,13.046,41.397
09/10/2023 10:15,32.334,27.933,34.193,27.862,12.991,40.896
09/10/2023 10:30,32.302,28.003,34.146,27.8,12.952,40.301
09/10/2023 10:45,32.365,28.191,34.569,28.058,13.007,41.108
09/10/2023 11:00,32.529,28.246,34.702,28.105,13.023,41.006
09/10/2023 11:15,32.623,28.293,34.233,28.105,13.078,41.092
09/10/2023 11:30,32.623,28.442,34.585,28.097,13.093,40.677
09/10/2023 11:45,32.177,28.426,34.514,28.262,13.187,40.881
09/10/2023 12:00,31.973,28.152,34.201,28.011,13.265,40.888
09/10/2023 12:15,32.107,28.395,34.162,28.254,13.258,40.959
09/10/2023 12:30,32.263,28.575,34.381,28.395,13.258,41.108
09/10/2023 12:45,33.062,28.951,34.538,28.818,13.211,40.246
09/10/2023 13:00,28.316,25.223,27.161,24.949,13.25,34.984
09/10/2023 13:15,31.229,27.33,31.21,27.087,13.187,38.148
09/10/2023 13:30,31.308,27.502,31.539,27.4,13.171,37.897
09/10/2023 13:45,31.284,27.557,31.179,27.431,13.14,38.476
09/10/2023 14:00,31.551,27.792,31.359,27.619,13.093,38.281
09/10/2023 14:15,31.676,27.886,31.351,27.627,13.117,37.764
09/10/2023 14:30,31.872,28.042,31.39,28.019,13.078,38.038
09/10/2023 14:45,31.77,28.074,31.476,27.917,13.038,38.108
09/10/2023 15:00,31.77,28.027,31.155,27.894,13.023,38.296
09/10/2023 15:15,31.629,27.894,31.429,27.807,12.991,38.022
09/10/2023 15:30,31.449,27.659,30.936,27.549,12.984,38.054
09/10/2023 15:45,31.41,27.541,31.437,27.463,12.944,38.155
09/10/2023 16:00,31.19,27.291,31.468,27.165,12.968,38.422
09/10/2023 16:15,34.229,29.898,36.37,29.859,12.937,41.922
09/10/2023 16:30,34.174,29.742,35.971,29.616,12.952,42.455
09/10/2023 16:45,33.908,29.397,36.778,29.28,12.944,42.729
09/10/2023 17:00,33.774,29.186,36.457,29.186,12.968,42.564
09/10/2023 17:15,33.696,29.154,36.323,29.045,12.937,42.455
09/10/2023 17:30,33.594,29.076,36.316,29.045,12.929,42.58
09/10/2023 17:45,33.383,28.755,36.339,28.653,12.944,42.094
09/10/2023 18:00,33.132,28.465,36.002,28.277,12.882,42.486
09/10/2023 18:15,32.968,28.34,36.488,28.136,12.843,42.392
09/10/2023 18:30,32.96,28.387,36.605,28.277,12.858,41.906
09/10/2023 18:45,33.038,28.418,36.222,28.403,12.827,42.642
09/10/2023 19:00,31.966,27.604,34.068,27.455,12.819,40.544
09/10/2023 19:15,32.2,27.815,33.982,27.635,12.796,40.575
09/10/2023 19:30,32.153,27.807,34.327,27.713,12.788,40.841
09/10/2023 19:45,32.341,27.862,34.186,27.776,12.803,40.575
09/10/2023 20:00,32.294,27.98,34.491,27.87,12.796,40.81
09/10/2023 20:15,32.569,28.262,34.256,28.019,12.733,40.348
09/10/2023 20:30,32.655,28.309,34.514,28.097,12.725,40.238
09/10/2023 20:45,32.772,28.496,34.264,28.348,12.717,40.755
09/10/2023 21:00,32.89,28.661,34.107,28.371,12.741,40.763
09/10/2023 21:15,32.96,28.802,34.256,28.677,12.741,40.591
09/10/2023 21:30,32.976,28.872,34.546,28.849,12.709,40.262
09/10/2023 21:45,33.344,29.178,34.381,29.037,12.709,40.544
09/10/2023 22:00,33.469,29.374,34.82,29.17,12.709,41.021
09/10/2023 22:15,26.413,23.477,24.366,23.273,12.678,30.536
