Date_time,BO1013_FLOW1,BO1016_Pressure(m),BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),BO1017_FLOW1,BO1029_FLOW1,BO1029_Pressure(m),NB1013_FLOW1,NB1017_FLOW1,NB1017_Pressure,NB1019_FLOW1,NB1019_Pressure,NB1020_FLOW1,NB1021_FLOW1,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),NMNBOOTM1_FLOW1,BOO_TM2_Pressure,,,,,,,
9/16/2023 7:15,1050.4,32.871,28.648,2764.8,13.078,639.6,26.359,4772,544.4,34.426,1034,5180,28.742,1847.2,22.665,553.2,2720,662,531.2,35.027,1638.8,41,15160,12.811,,,,,,,
9/16/2023 7:30,1058.4,32.508,28.172,2769.6,13.117,742.4,25.395,4916,548.4,34.29,1032.8,5128,28.1,1779.6,22.093,527.6,2684,750,540.8,35.051,1574.4,41,15280,12.827,,,,,,,
9/16/2023 7:45,1043.2,32.366,27.973,2696,13.109,1000.4,25.176,4876,581.2,34.003,1046.4,5184,27.891,1915.6,21.811,523.2,2680,981.2,543.2,34.777,1529.6,41,15400,12.858,,,,,,,
9/16/2023 8:00,1045.6,32.198,27.733,2699.2,13.125,986,25.059,4808,615.2,34.426,1047.2,5200,27.625,1849.6,21.465,532.4,2680,1014.4,578,35.106,1470.4,41,15520,12.913,,,,,,,
9/16/2023 8:15,1064.8,32.029,27.526,2688.4,13.14,1016.8,24.746,4944,596,34.449,1052,5196,27.468,1808,21.202,540.4,2668,1007.6,610.4,34.879,1584.4,41,15640,12.944,,,,,,,
9/16/2023 8:30,1072,32.22,27.752,2674,13.242,1016,24.652,4768,503.6,34.212,1053.2,5212,27.703,1830,21.446,561.6,2688,1089.6,590.8,34.636,1586.4,41,15680,13.038,,,,,,,
9/16/2023 8:45,1048.8,32.238,27.717,2706.8,13.289,931.6,25.043,4876,439.6,34.4,1053.6,5184,27.632,1930,21.386,554.4,2712,959.6,500.4,34.832,1594,41,15560,13.171,,,,,,,
9/16/2023 9:00,1052,32.082,27.546,2696.8,13.352,886.4,24.589,5008,402,34.319,1057.6,5236,27.525,1954.4,21.134,558.4,2656,943.6,435.6,34.589,1573.2,41.5,15440,13.195,,,,,,,
9/16/2023 9:15,1053.6,31.96,27.364,2671.2,13.414,916,24.534,4964,409.6,34.29,1027.6,5288,27.311,1913.6,21.009,573.6,2632,931.2,398.4,34.785,1522.8,41,15440,13.164,,,,,,,
9/16/2023 9:30,1040.4,32.05,27.498,2650.4,13.461,943.2,24.879,5076,434.8,34.243,1049.2,5244,27.445,1887.2,21.161,567.2,2608,975.2,406,34.894,1482,41.5,15480,13.187,,,,,,,
9/16/2023 9:45,1045.6,32.063,27.531,2637.2,13.54,902,24.526,4784,444.8,34.384,1049.2,5284,27.418,1946.4,21.285,572.4,2636,940.8,431.2,34.612,1484,41.5,15440,13.218,,,,,,,
9/16/2023 10:00,1052.8,32.108,27.577,2628.8,13.532,931.2,24.777,4980,346.4,34.491,1016,5292,27.528,1902,21.309,566.4,2628,927.6,441.6,34.761,1458,41,15480,13.265,,,,,,,
9/16/2023 10:15,1044.4,32.182,27.663,2627.2,13.571,955.2,24.894,5008,335.6,34.397,1038,5256,27.57,1895.6,21.434,594,2624,972,344.4,34.792,1456.4,41.5,15320,13.336,,,,,,,
9/16/2023 10:30,1048.4,32.191,27.643,2641.2,13.594,931.2,24.886,4920,360.8,34.421,1051.2,5308,27.468,1920.4,21.467,579.2,2600,943.6,331.6,34.918,1450.4,41,15320,13.328,,,,,,,
9/16/2023 10:45,1032.8,32.15,27.593,2653.2,13.579,914,24.894,4964,489.2,34.454,1039.6,5320,27.499,1910.8,21.477,582.4,2612,907.2,360.4,35.004,1482.4,41.5,15360,13.281,,,,,,,
9/16/2023 11:00,1038,32.231,27.682,2614.8,13.61,904.4,25.035,5140,397.6,34.684,1024,5340,27.614,1917.6,21.526,558.8,2620,918,484.4,34.933,1502.8,41,15480,13.273,,,,,,,
9/16/2023 11:15,1038,32.257,27.766,2608,13.579,887.6,25.129,5100,343.2,34.488,1044,5324,27.713,1926.8,21.646,541.2,2576,906.4,394,35.035,1468,41.5,15320,13.211,,,,,,,
9/16/2023 11:30,1043.2,32.398,27.919,2551.6,13.579,948.4,25.114,5032,305.6,34.193,1022,5344,27.823,1891.6,21.809,545.2,2528,928.8,338,34.792,1430,41,15280,13.258,,,,,,,
9/16/2023 11:45,1020,32.542,28.093,2549.2,13.61,919.2,25.505,5208,305.2,34.441,1015.6,5248,27.813,1936.8,21.997,550.4,2560,892.4,301.6,35.027,1444,41.5,15160,13.289,,,,,,,
9/16/2023 12:00,1012.4,32.466,28.055,2560.8,13.61,902.8,25.333,4972,346,34.447,1014.8,5320,27.907,1826,21.963,565.6,2536,911.2,303.6,34.667,1450,41.5,15080,13.273,,,,,,,
9/16/2023 12:15,1015.6,32.557,28.134,2528,13.641,896.4,25.239,4908,350.8,34.59,1009.6,5264,27.998,1879.6,22.119,554,2504,922.8,342.4,35.035,1444.8,41.5,15160,13.132,,,,,,,
9/16/2023 12:30,994.8,32.679,28.283,2521.2,13.555,898.8,25.591,4940,327.2,34.379,1004,5276,28.194,1863.6,22.305,554,2524,935.6,348,34.738,1408.4,41.5,15080,13.007,,,,,,,
9/16/2023 12:45,973.6,32.168,27.903,2510.8,13.571,877.2,25.693,4880,397.2,34.397,987.6,5176,28.314,1988.4,22.025,582,2500,873.6,325.2,34.933,1334,42,14920,12.921,,,,,,,
9/16/2023 13:00,946,30.911,26.894,2500.4,13.485,855.2,24.166,4836,398.4,31.189,970,5040,26.656,1898,21.327,547.2,2452,872,388.8,31.809,1290,39,14640,12.905,,,,,,,
9/16/2023 13:15,935.6,31.124,27.122,2413.2,13.399,848.8,24.699,4752,276.8,31.476,935.6,5032,27.03,1975.2,21.675,548.8,2380,838.8,394.4,32.099,1217.6,39,14280,12.89,,,,,,,
9/16/2023 13:30,941.2,31.253,27.337,2404,13.297,806.8,25.184,4816,244,31.4,932.8,4984,27.314,1777.6,21.944,514.8,2368,794,274.4,31.911,1235.6,39,14120,12.843,,,,,,,
9/16/2023 13:45,926,31.405,27.517,2402,13.234,815.6,25.184,4712,260,31.327,940,4976,27.434,1905.2,22.184,548.4,2400,845.2,242.8,31.966,1184,39,13960,12.827,,,,,,,
9/16/2023 14:00,961.6,31.383,27.487,2402.4,13.156,814.8,25.239,4584,318.8,31.4,931.2,4980,27.492,1817.2,22.143,554.4,2396,826.4,257.2,31.676,1142.8,39.5,13840,12.796,,,,,,,
9/16/2023 14:15,951.6,31.342,27.477,2409.2,13.14,811.6,25.145,4836,288.8,31.199,959.6,4952,27.403,1775.2,22.11,538.4,2380,837.2,316.4,31.691,1132.8,39.5,13920,12.819,,,,,,,
9/16/2023 14:30,922.8,31.523,27.663,2432.8,13.125,893.2,25.294,4776,283.2,31.189,949.2,4924,27.484,1739.6,22.32,566,2400,902.8,286.4,32.075,1088.4,39.5,13880,12.756,,,,,,,
9/16/2023 14:45,922.4,31.414,27.572,2445.2,13.117,862.4,25.239,4712,430.4,31.173,913.6,4876,27.468,1808.4,22.195,532,2384,876.4,281.6,32.185,1184.8,39.5,13800,12.772,,,,,,,
9/16/2023 15:00,930.8,31.438,27.583,2447.6,13.109,924.8,25.09,4680,413.2,31.424,918.8,4896,27.358,1782.8,22.177,516.4,2456,957.2,426.4,31.449,1103.6,39,14000,12.764,,,,,,,
9/16/2023 15:15,934.8,31.371,27.497,2478.8,13.078,907.6,25.231,4752,478.8,31.275,930.8,4956,27.426,1742,22.02,516,2432,895.6,410.8,31.848,1146.8,39.5,14040,12.702,,,,,,,
9/16/2023 15:30,942.4,31.083,27.205,2494.8,13.046,811.6,24.902,4676,539.6,31.061,930.4,4960,27.189,1795.2,21.627,504,2472,828.8,472.4,31.652,1181.6,39,14120,12.694,,,,,,,
9/16/2023 15:45,963.2,31.745,27.599,2530.8,13.078,831.2,24.769,4804,543.6,31.15,935.2,5040,26.909,1878.4,21.724,532.8,2504,869.2,534.4,31.738,1266,39,14320,12.717,,,,,,,
9/16/2023 16:00,1021.2,34.089,29.568,2560.4,13.078,848,26.891,5136,559.6,36.449,956,5292,29.465,1962.8,23.131,512.4,2536,872.4,538,37.048,1326.8,43.5,14680,12.709,,,,,,,
9/16/2023 16:15,1032.4,34.009,29.478,2683.6,13.046,840.8,26.664,5188,474,36.342,1010,5364,29.381,1909.6,23.095,545.6,2668,871.2,555.6,36.625,1369.2,43.5,15440,12.709,,,,,,,
9/16/2023 16:30,1040.8,34.021,29.529,2720,13.078,830.8,26.507,5216,450.8,36.357,1034,5304,29.46,2026.8,23.058,540.4,2708,844.8,470.8,36.766,1498.8,43,15440,12.709,,,,,,,
9/16/2023 16:45,1057.6,33.811,29.27,2707.2,13.07,778,26.46,5060,552.8,36.172,1030,5332,29.186,1912,22.8,539.2,2736,801.6,446.4,36.922,1562,43,15440,12.709,,,,,,,
9/16/2023 17:00,1068.8,33.37,29.008,2746.4,13.07,820.8,26.1,5048,515.6,36.297,1038.8,5376,28.906,1938,22.532,547.2,2728,844.8,547.2,36.891,1558.4,43,15640,12.678,,,,,,,
9/16/2023 17:15,1106,32.865,28.732,2775.6,13.046,818.8,25.967,5196,435.2,36.25,1062.4,5396,28.617,2168.4,22.2,535.2,2720,812.4,510.8,36.719,1496,43,15720,12.678,,,,,,,
9/16/2023 17:30,1106,32.77,28.512,2781.2,13.07,796,25.771,5072,433.6,36.258,1065.6,5444,28.481,1950.4,21.916,552.4,2740,814.4,432.4,36.476,1661.2,42.5,15800,12.678,,,,,,,
9/16/2023 17:45,1116.4,32.787,28.317,2781.2,13.07,813.2,25.278,5180,400.8,36.07,1110.4,5468,28.105,1997.2,21.761,564.4,2792,824.8,427.6,37.204,1685.6,42.5,15880,12.702,,,,,,,
9/16/2023 18:00,1131.2,32.882,28.257,2806,13.085,802.4,25.333,5196,424.4,36.436,1117.6,5504,28.118,1896.8,21.788,570,2724,810.4,398.4,36.938,1724.8,42,16000,12.702,,,,,,,
9/16/2023 18:15,1136.8,33.067,28.364,2718,13.085,831.6,25.38,5120,413.6,36.206,1103.2,5500,28.168,1996.4,21.819,574,2688,830.8,420,37.001,1750.8,42.5,16040,12.702,,,,,,,
9/16/2023 18:30,1128.8,33.085,28.4,2665.6,13.062,812,25.583,5148,409.6,36.276,1126,5540,28.348,2004,21.882,572,2688,834.4,409.6,36.907,1736.4,42.5,16040,12.678,,,,,,,
9/16/2023 18:45,1116.8,32.869,28.214,2662,13.031,766.4,25.341,5228,360,36.284,1131.6,5512,28.264,2085.6,21.754,584,2628,777.2,402.8,36.782,1737.6,42.5,16000,12.702,,,,,,,
9/16/2023 19:00,1092,31.913,27.485,2588,13.031,772,24.808,5276,488.4,34.251,1102,5388,27.366,2023.6,21.2,558.8,2588,776.4,356.8,35.067,1613.2,41,15760,12.678,,,,,,,
9/16/2023 19:15,1090.8,32.106,27.672,2589.2,13.031,701.2,24.941,5148,413.6,34.282,1068.8,5400,27.51,1912.8,21.517,574.8,2544,724.8,488.4,34.683,1620.8,41,15640,12.678,,,,,,,
9/16/2023 19:30,1074.4,32.254,27.875,2562.8,13.054,714.8,25.262,5040,353.6,34.363,1082,5380,27.672,1989.6,21.758,583.2,2488,717.6,411.2,34.926,1628,41,15440,12.694,,,,,,,
9/16/2023 19:45,1063.6,32.412,28.046,2528.8,13.054,725.6,25.529,4896,352.4,34.287,1066.8,5380,27.888,2017.2,22.052,594.4,2508,718,348.4,34.941,1538,41,15280,12.67,,,,,,,
9/16/2023 20:00,1054,32.439,28.091,2507.6,13.054,730.8,25.529,5128,396,34.415,1056,5348,27.959,1966.8,22.14,584,2464,736.8,351.2,35.074,1550.8,41.5,15240,12.647,,,,,,,
9/16/2023 20:15,1040.8,32.721,28.413,2466,13.023,827.2,25.591,5064,359.2,34.462,1059.6,5352,28.28,1829.2,22.592,556.4,2480,857.6,390.8,34.589,1436.4,41.5,15200,12.694,,,,,,,
9/16/2023 20:30,1034,32.819,28.545,2447.2,13.054,786,26.022,5020,225.6,34.285,1037.6,5368,28.35,1958,22.778,558.4,2456,812,354.4,34.847,1480.8,41.5,15000,12.647,,,,,,,
9/16/2023 20:45,1029.6,32.934,28.653,2453.2,13.023,797.2,26.132,4860,226.4,34.64,1019.6,5296,28.614,2010.8,22.858,540.4,2448,817.2,222.8,34.886,1450,41.5,14840,12.694,,,,,,,
9/16/2023 21:00,1021.6,33,28.754,2446.4,13.054,761.2,26.155,5040,224.4,34.475,1024,5224,28.614,1918.8,22.975,540,2420,793.2,226.4,35.043,1402.8,41.5,14760,12.686,,,,,,,
9/16/2023 21:15,1010.4,32.95,28.969,2407.2,13.054,825.6,26.437,5192,195.2,34.533,1009.2,5228,28.781,1930.8,23.246,538.4,2388,828.4,222.8,34.706,1396.8,42,14680,12.686,,,,,,,
9/16/2023 21:30,1002.8,33.423,29.212,2405.6,13.023,838,26.813,4972,196,34.491,992,5244,29.149,1900.8,23.678,560,2380,840,193.2,34.667,1366.4,42,14600,12.662,,,,,,,
9/16/2023 21:45,918.4,29.948,26.483,2403.6,13.054,778,26.985,4784,291.6,30.735,1012.8,4908,27.285,1736.8,21.924,552.4,2368,791.6,194,34.808,1313.6,42,14480,12.686,,,,,,,
9/16/2023 22:00,853.6,26.484,23.568,2212,13.054,691.6,22.255,4332,253.2,23.541,902.8,4568,23.294,1582,19.72,534,2200,702.4,288.8,23.704,1160,31.5,13320,12.686,,,,,,,
9/16/2023 22:15,855.6,26.661,23.808,1962.8,13.023,638,22.404,4224,143.2,23.222,843.2,4568,23.605,1578,20.042,505.6,1972,649.2,250,23.915,1112.8,32,12320,12.686,,,,,,,
9/16/2023 22:30,848,26.866,24.109,1948.8,13.023,604.8,22.725,4220,159.6,23.778,844,4488,23.905,1612.4,20.399,480.8,1912,629.6,139.6,23.868,1072.8,32,12120,12.662,,,,,,,
9/16/2023 22:45,805.6,26.537,23.952,1930,13.054,580.4,23.125,4148,194,23.721,829.6,4356,24.344,1528.8,20.534,474,1928,593.6,161.2,23.618,1068,32,11960,12.686,,,,,,,
9/16/2023 23:00,717.2,23.243,21.2,1872.4,13.023,504,20.666,3720,168.4,17.331,786.8,3932,20.995,1386,18.218,480,1856,512,190.4,17.847,964.4,26.5,11520,12.662,,,,,,,
9/16/2023 23:15,706.8,23.385,21.38,1692,13.046,440,20.634,3688,195.6,17.584,700,3884,21.143,1431.2,18.478,420.8,1680,445.6,163.6,17.823,821.2,26.5,10360,12.686,,,,,,,
9/16/2023 23:30,697.2,23.667,21.683,1670.4,13.046,434.4,20.987,3604,278,17.441,706.8,3828,21.472,1432.4,18.884,402,1660,440,194.4,17.604,748.8,27,10200,12.678,,,,,,,
9/16/2023 23:45,669.2,23.483,21.611,1638,13.046,417.2,21.143,3520,296.4,17.662,691.2,3720,21.731,1343.2,18.972,386.8,1640,430.4,277.2,18.128,699.2,27,10120,12.678,,,,,,,
9/17/2023 0:00,636.4,22.317,20.728,1604.4,13.015,421.2,20.102,3368,274,14.718,668.8,3492,20.496,1217.6,18.386,382.8,1620,436.4,291.6,15.168,646.4,24.5,9800.001,12.678,,,,,,,
9/17/2023 0:15,619.2,22.506,20.944,1549.2,13.023,376.8,20.533,3304,262.8,15.131,633.2,3460,20.739,1174,18.642,354.8,1552,388.4,270,15.341,581.6,24.5,9160.001,12.655,,,,,,,
9/17/2023 0:30,608.8,22.673,21.168,1558.4,13.046,396,20.799,3288,254,14.854,615.6,3392,21,1198.4,18.925,361.6,1536,411.2,259.6,15.309,544,24.5,8960.001,12.623,,,,,,,
9/17/2023 0:45,632,22.885,21.416,1555.2,13.046,358.8,21.042,3204,250.4,15.172,600,3360,21.253,1100,19.256,354.8,1560,368.8,251.6,15.63,496.4,24.5,8800.001,12.655,,,,,,,
9/17/2023 1:00,624,23.042,21.622,1556.4,13.046,350.8,21.386,3116,246,15.078,626.8,3288,21.402,1082.8,19.505,354.4,1532,362.8,247.6,15.474,490,25,8640.001,12.678,,,,,,,
9/17/2023 1:15,573.2,23.221,21.862,1544,13.046,386.8,21.574,3080,194.4,14.916,625.2,3208,21.655,1033.6,19.748,343.2,1532,393.6,241.6,15.333,474.4,24.5,8560.001,12.655,,,,,,,
9/17/2023 1:30,558,23.39,22.096,1529.6,13.046,411.2,21.778,3000,145.6,15.227,571.2,3164,21.926,1039.2,20.074,354.8,1528,414.8,191.6,15.599,482.4,24.5,8320.001,12.655,,,,,,,
9/17/2023 1:45,550,23.578,22.33,1527.6,13.046,363.2,21.856,2988,144,15.475,548.8,3108,22.198,1015.2,20.351,344.8,1536,375.2,143.2,15.662,465.6,25,8160.001,12.655,,,,,,,
9/17/2023 2:00,539.2,23.96,22.778,1524.8,13.015,352,22.232,2940,152.8,15.151,539.2,3076,22.589,1098.8,20.988,326.8,1528,356.8,143.6,15.85,435.2,25,8000.001,12.655,,,,,,,
9/17/2023 2:15,527.6,24.17,23.065,1298,13.046,355.6,22.921,2848,148.8,15.178,538,3044,22.83,1033.2,21.403,341.2,1284,361.2,152,15.513,426,25,7720.001,12.623,,,,,,,
9/17/2023 2:30,522,24.28,23.196,1233.6,13.046,335.6,23.242,2844,135.6,14.648,524.8,2980,23.085,1014.4,21.572,334.8,1240,346,144.8,15.098,390.4,25,7560.001,12.655,,,,,,,
9/17/2023 2:45,508.8,24.418,23.356,1229.6,13.015,371.6,23.375,2744,131.6,15.538,520.8,2924,23.185,1001.6,21.754,328,1224,367.2,133.6,15.56,364.8,25,7400.001,12.655,,,,,,,
9/17/2023 3:00,494.4,24.547,23.524,1209.2,13.046,436.4,23.555,2680,123.2,14.739,494,2848,23.396,962,21.947,303.6,1212,439.2,129.6,15.294,400.8,25,7320.001,12.655,,,,,,,
9/17/2023 3:15,492.8,24.671,23.688,1214.8,13.046,393.6,23.743,2596,116.4,15.198,492.8,2792,23.521,990.4,22.148,299.2,1220,404.4,122.4,15.341,395.6,25,7200.001,12.678,,,,,,,
9/17/2023 3:30,486.4,24.775,23.831,1230.4,13.015,350,23.955,2664,158.4,15.081,481.2,2760,23.72,956.4,22.329,288.4,1232,359.2,112.4,15.646,370,25,7120.001,12.647,,,,,,,
9/17/2023 3:45,484.4,24.79,23.829,1228.4,13.015,322.8,24.135,2632,260.8,15.003,478,2752,23.748,958.8,22.33,287.2,1240,324.8,156,15.09,380.8,25,7040.001,12.678,,,,,,,
9/17/2023 4:00,491.2,24.696,23.674,1260.4,13.015,308.8,23.446,2596,296.8,14.901,478.8,2728,23.634,966,22.063,278.8,1268,307.2,258.8,15.842,392.8,25,7160.001,12.647,,,,,,,
9/17/2023 4:15,495.2,24.619,23.63,1292.8,13.015,368.4,23.54,2620,250.4,15.185,488.8,2740,23.513,981.2,21.968,281.6,1284,378,294.4,15.231,412.8,25,7320.001,12.647,,,,,,,
9/17/2023 4:30,511.2,24.517,23.501,1313.6,13.015,329.6,23.696,2664,251.2,14.815,492.8,2788,23.474,983.2,21.817,288,1328,346.4,246,15.474,448.4,25,7320.001,12.647,,,,,,,
9/17/2023 4:45,534.8,24.953,23.801,1352.4,13.015,319.2,23.594,2732,265.2,15.95,498.8,2916,23.654,962.8,21.928,280.8,1344,326.4,249.2,15.176,478,25,7480.001,12.647,,,,,,,
9/17/2023 5:00,572.8,25.677,24.29,1480.4,12.984,293.6,24.37,2884,268.4,17.676,523.6,3104,24.169,1084.8,21.959,298.4,1476,289.6,263.6,18.293,527.2,27.5,7800.001,12.639,,,,,,,
9/17/2023 5:15,588.8,25.395,23.877,1787.2,13.015,292.8,23.767,2956,261.2,17.709,562,3160,23.863,1110.4,21.375,302,1792,307.2,265.6,18.222,567.2,27,8560.001,12.67,,,,,,,
9/17/2023 5:30,608.8,24.723,23.052,1880,13.031,300,23.179,3060,258.8,17.386,576.4,3264,23.164,1129.6,20.24,314,1876,302.4,260.8,17.956,622.8,27,8800.001,12.639,,,,,,,
9/17/2023 5:45,676.8,26.06,23.921,2041.2,13.007,303.2,21.895,3260,296,20.158,616.4,3560,23.331,1204.4,20.516,319.6,2044,306,254.4,17.901,663.6,27,9280.001,12.662,,,,,,,
9/17/2023 6:00,778,30.171,27.423,2185.6,13.031,391.2,25.928,3840,318,26.736,670,4076,27.364,1466.8,23.168,351.2,2196,402.4,293.2,27.032,824,35,10360,12.662,,,,,,,
9/17/2023 6:15,813.6,29.73,26.862,2571.2,13.007,438.4,25.857,4072,280.8,26.819,768.4,4224,26.907,1536.4,22.488,382.4,2536,442.4,314,27.33,1016.8,35,11920,12.67,,,,,,,
9/17/2023 6:30,852,29.175,26.176,2425.2,13.038,437.2,24.753,4200,413.6,26.571,800.4,4376,26.116,1575.2,21.598,428.8,2432,444,276,26.954,1094,34.5,12200,12.67,,,,,,,
9/17/2023 6:45,942,32.037,28.433,2456.8,13.046,474.8,24.393,4504,464,29.325,848.8,4752,27.241,1667.6,23.123,428.8,2472,486,409.2,27.283,1168.4,34.5,12720,12.678,,,,,,,
9/17/2023 7:00,997.6,33.841,29.833,2629.2,13.078,499.6,27.627,4792,389.2,34.517,914,4972,29.789,1787.6,24.022,522,2644,511.2,462.4,35.192,1313.6,42,13920,12.686,,,,,,,
9/17/2023 7:15,1014.8,33.511,29.427,2740.4,13.117,588.4,27.291,4692,380,34.468,992.8,5020,29.494,1828.4,23.487,555.2,2748,602,385.2,35.02,1478.8,41.5,14520,12.725,,,,,,,
9/17/2023 7:30,1035.2,32.736,28.983,2743.6,13.125,678.4,26.476,4788,355.2,34.191,1004,5020,28.951,1867.6,22.95,550,2732,688,378.4,34.699,1461.6,41.5,14720,12.772,,,,,,,
9/17/2023 7:45,1048.4,32.671,29.019,2744,13.14,768.8,26.421,4948,373.6,34.269,1021.6,5068,28.969,1875.2,22.921,561.2,2716,786.4,355.2,34.691,1446,41.5,14800,12.843,,,,,,,
9/17/2023 8:00,1043.2,32.443,28.694,2720.4,13.187,662.4,26.406,4848,368.4,34.415,1046,5100,28.606,1926.4,22.632,539.6,2688,686.8,370,34.871,1444,41.5,14840,12.944,,,,,,,
9/17/2023 8:15,1055.6,32.35,28.588,2706.8,13.203,712,26.085,4968,344.8,34.454,1031.2,5180,28.504,1814.4,22.562,519.2,2704,740.4,364.4,35.02,1507.2,41.5,14920,12.984,,,,,,,
9/17/2023 8:30,1070.4,32.166,28.291,2723.6,13.258,679.6,26.085,4868,320.4,34.384,1049.6,5240,28.228,1902.8,22.159,537.2,2672,707.2,342.4,34.652,1442.4,41.5,14920,13.078,,,,,,,
9/17/2023 8:45,1075.2,32.072,28.132,2700,13.305,653.6,25.92,4952,501.2,34.353,1040,5224,28.092,1884.8,21.982,558,2644,671.6,317.2,35.027,1463.2,41.5,15040,13.171,,,,,,,
9/17/2023 9:00,1071.2,31.972,28.037,2681.6,13.336,669.6,25.325,4976,377.2,34.65,1062.8,5276,27.946,1876.4,21.932,560.4,2680,690.4,497.2,34.652,1463.2,41,15280,13.211,,,,,,,
9/17/2023 9:15,1083.2,32.382,27.995,2668.4,13.414,708,25.646,4988,347.2,34.303,1066.4,5324,27.802,1927.6,21.971,551.6,2680,750.4,373.2,34.871,1504,41.5,15200,13.273,,,,,,,
9/17/2023 9:30,1078.8,32.139,27.655,2678.8,13.453,714.4,25.161,5104,352.8,34.517,1068,5336,27.549,1787.6,21.566,547.2,2660,733.2,346.8,34.722,1494.8,41,15160,13.32,,,,,,,
9/17/2023 9:45,1075.2,32.209,27.753,2664.4,13.5,853.6,25.051,5048,360.8,34.392,1058.8,5388,27.648,1762,21.623,570,2632,869.6,347.6,35.051,1494.8,41.5,15280,13.305,,,,,,,
9/17/2023 10:00,1072.4,32.316,27.857,2670,13.524,806,25.262,5088,213.6,34.295,1064.4,5396,27.716,1820.4,21.818,565.6,2696,800,354.4,34.706,1460.4,41,15240,13.359,,,,,,,
9/17/2023 10:15,1082.4,32.108,27.558,2703.2,13.571,753.2,25.255,5004,282,34.316,1074,5420,27.476,1807.2,21.568,576.4,2656,751.6,212.8,34.8,1520,41.5,15120,13.414,,,,,,,
9/17/2023 10:30,1086,32.153,27.667,2659.2,13.579,788.8,25.161,5052,332,34.35,1070.8,5424,27.559,1917.6,21.569,587.2,2668,800.4,279.6,34.8,1572.4,41.5,15240,13.446,,,,,,,
9/17/2023 10:45,1078.8,32.001,27.749,2678.8,13.641,728.4,25.114,5160,292,34.402,1073.2,5412,27.562,1870,21.774,558.4,2660,732,330.4,35.027,1493.2,41,15280,13.446,,,,,,,
9/17/2023 11:00,1066.4,31.815,27.804,2654.4,13.641,709.2,25.309,5140,206.8,34.397,1073.2,5376,27.729,1910.8,21.729,557.2,2660,733.6,288.8,34.855,1517.6,41,15240,13.422,,,,,,,
9/17/2023 11:15,1063.6,31.828,27.806,2642.4,13.641,728.4,25.247,5132,271.2,34.405,1051.2,5356,27.805,1952,21.769,600.8,2608,737.6,204,34.98,1480,41,15160,13.422,,,,,,,
9/17/2023 11:30,1059.6,31.78,27.801,2592,13.641,760.8,25.458,5108,252.8,34.306,1060.8,5368,27.742,1897.6,21.723,558,2596,785.6,268,34.824,1511.6,41,15240,13.375,,,,,,,
9/17/2023 11:45,1054.8,31.992,27.888,2568,13.618,774.4,25.278,5128,215.6,34.496,1036.8,5392,27.779,2016,21.84,592.8,2548,816.4,252,34.706,1572.8,41,15160,13.406,,,,,,,
9/17/2023 12:00,1054.8,32.258,27.873,2557.2,13.641,758.8,25.442,5064,198,34.431,1028.8,5352,27.771,1931.2,21.75,563.2,2580,766.8,212,34.926,1544.4,41.5,15120,13.453,,,,,,,
9/17/2023 12:15,1047.6,31.957,27.981,2549.6,13.649,753.6,25.262,5176,164,34.24,1054.8,5356,27.776,2010,21.829,552,2508,748,196.8,34.926,1478.8,41.5,15040,13.555,,,,,,,
9/17/2023 12:30,1029.2,31.999,27.984,2524.4,13.649,760.8,25.262,5096,208.4,34.473,1057.2,5320,27.847,1990,21.865,560.4,2508,770,158.8,35.027,1486.4,41.5,14960,13.469,,,,,,,
9/17/2023 12:45,1022,32.156,28.249,2493.6,13.618,827.2,25.623,5152,357.2,34.358,1023.2,5304,28.199,1867.2,22.259,574.4,2468,817.2,208,34.926,1436.8,41.5,14920,13.383,,,,,,,
9/17/2023 13:00,983.6,30.574,26.954,2497.6,13.641,732,24.714,4804,194.4,31.064,1026.4,5160,26.688,1945.2,21.417,548,2472,741.6,356,31.441,1427.6,38,14960,13.344,,,,,,,
9/17/2023 13:15,974.8,30.618,27.022,2417.6,13.61,735.2,24.573,4848,172.8,31.544,994.8,5104,26.883,1914.8,21.589,513.2,2396,757.2,193.6,31.574,1295.6,39,14280,13.414,,,,,,,
9/17/2023 13:30,974.4,30.74,27.201,2406.4,13.579,742.8,25.074,4908,178.4,31.291,956.8,5100,27.056,1875.6,21.808,524,2396,746.4,170.8,31.926,1300.4,39.5,14080,13.469,,,,,,,
9/17/2023 13:45,959.2,31.184,27.344,2416,13.555,718,25.012,4736,140.8,31.541,966,5052,27.22,1915.6,21.951,516.4,2400,746,175.6,32.271,1175.6,39.5,13960,13.446,,,,,,,
9/17/2023 14:00,961.2,31.403,27.465,2392,13.602,759.2,25.427,4656,133.6,31.416,961.2,5028,27.33,1873.6,22.109,510,2384,761.2,138,32.122,1206.8,39.5,13880,13.367,,,,,,,
9/17/2023 14:15,953.2,31.426,27.502,2384.8,13.587,713.2,25.623,4716,167.6,31.513,949.6,5036,27.463,1822.8,22.147,498,2372,734.8,132,32.13,1171.6,39.5,13760,13.187,,,,,,,
9/17/2023 14:30,979.6,31.337,27.528,2424,13.641,708,25.294,4704,204.8,31.416,941.6,5008,27.426,1867.2,22.256,490,2424,757.2,166,31.731,1134.8,39.5,13800,13.117,,,,,,,
